PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero -319,59E-6  V
17/09/2026 16:00:04,202 	3,1267E-3	W
17/09/2026 16:00:04,251 	3,1257E-3	W
17/09/2026 16:00:04,266 	3,1261E-3	W
17/09/2026 16:00:04,316 	3,1237E-3	W
17/09/2026 16:00:04,333 	3,1229E-3	W
17/09/2026 16:00:04,384 	3,1224E-3	W
17/09/2026 16:00:04,399 	3,1217E-3	W
17/09/2026 16:00:04,462 	3,1197E-3	W
17/09/2026 16:00:04,476 	3,1194E-3	W
17/09/2026 16:00:04,536 	3,1190E-3	W
17/09/2026 16:00:04,549 	3,1182E-3	W
17/09/2026 16:00:04,612 	3,1170E-3	W
17/09/2026 16:00:04,633 	3,1171E-3	W
17/09/2026 16:00:04,699 	3,1147E-3	W
17/09/2026 16:00:04,717 	3,1161E-3	W
17/09/2026 16:00:04,782 	3,1127E-3	W
17/09/2026 16:00:04,796 	3,1131E-3	W
17/09/2026 16:00:04,861 	3,1105E-3	W
17/09/2026 16:00:04,875 	3,1108E-3	W
17/09/2026 16:00:04,944 	3,1082E-3	W
17/09/2026 16:00:04,959 	3,1066E-3	W
17/09/2026 16:00:05,036 	3,1030E-3	W
17/09/2026 16:00:05,051 	3,1026E-3	W
17/09/2026 16:00:05,126 	3,0993E-3	W
17/09/2026 16:00:05,140 	3,0980E-3	W
17/09/2026 16:00:05,217 	3,0945E-3	W
17/09/2026 16:00:05,233 	3,0944E-3	W
17/09/2026 16:00:05,307 	3,0911E-3	W
17/09/2026 16:00:05,320 	3,0894E-3	W
17/09/2026 16:00:05,372 	3,0868E-3	W
17/09/2026 16:00:05,385 	3,0871E-3	W
17/09/2026 16:00:05,459 	3,0836E-3	W
17/09/2026 16:00:05,471 	3,0827E-3	W
17/09/2026 16:00:05,526 	3,0790E-3	W
17/09/2026 16:00:05,542 	3,0795E-3	W
17/09/2026 16:00:05,620 	3,0750E-3	W
17/09/2026 16:00:05,635 	3,0746E-3	W
17/09/2026 16:00:05,718 	3,0705E-3	W
17/09/2026 16:00:05,731 	3,0699E-3	W
17/09/2026 16:00:05,809 	3,0670E-3	W
17/09/2026 16:00:05,832 	3,0662E-3	W
17/09/2026 16:00:05,914 	3,0650E-3	W
17/09/2026 16:00:05,929 	3,0648E-3	W
17/09/2026 16:00:06,004 	3,0633E-3	W
17/09/2026 16:00:06,017 	3,0636E-3	W
17/09/2026 16:00:06,099 	3,0630E-3	W
17/09/2026 16:00:06,131 	3,0626E-3	W
17/09/2026 16:00:06,207 	3,0639E-3	W
17/09/2026 16:00:06,223 	3,0640E-3	W
17/09/2026 16:00:06,304 	3,0642E-3	W
17/09/2026 16:00:06,320 	3,0645E-3	W
