PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero -319,59E-6 V
17/09/2026 15:36:19,266 	8,0065E-3	W
17/09/2026 15:36:19,327 	8,0057E-3	W
17/09/2026 15:36:19,342 	8,0007E-3	W
17/09/2026 15:36:19,399 	8,0048E-3	W
17/09/2026 15:36:19,413 	7,9974E-3	W
17/09/2026 15:36:19,472 	7,9966E-3	W
17/09/2026 15:36:19,487 	7,9924E-3	W
17/09/2026 15:36:19,550 	7,9924E-3	W
17/09/2026 15:36:19,566 	7,9850E-3	W
17/09/2026 15:36:19,628 	7,9833E-3	W
17/09/2026 15:36:19,643 	7,9825E-3	W
17/09/2026 15:36:19,704 	7,9825E-3	W
17/09/2026 15:36:19,717 	7,9758E-3	W
17/09/2026 15:36:19,786 	7,9742E-3	W
17/09/2026 15:36:19,800 	7,9684E-3	W
17/09/2026 15:36:19,873 	7,9684E-3	W
17/09/2026 15:36:19,887 	7,9717E-3	W
17/09/2026 15:36:19,925 	7,9659E-3	W
17/09/2026 15:36:19,997 	7,9618E-3	W
17/09/2026 15:36:20,011 	7,9626E-3	W
17/09/2026 15:36:20,084 	7,9634E-3	W
17/09/2026 15:36:20,099 	7,9626E-3	W
17/09/2026 15:36:20,171 	7,9543E-3	W
17/09/2026 15:36:20,185 	7,9526E-3	W
17/09/2026 15:36:20,265 	7,9551E-3	W
17/09/2026 15:36:20,278 	7,9419E-3	W
17/09/2026 15:36:20,355 	7,9485E-3	W
17/09/2026 15:36:20,369 	7,9394E-3	W
17/09/2026 15:36:20,443 	7,9369E-3	W
17/09/2026 15:36:20,457 	7,9220E-3	W
17/09/2026 15:36:20,530 	7,9328E-3	W
17/09/2026 15:36:20,543 	7,9427E-3	W
17/09/2026 15:36:20,621 	7,9427E-3	W
17/09/2026 15:36:20,636 	7,9535E-3	W
17/09/2026 15:36:20,715 	7,9626E-3	W
17/09/2026 15:36:20,729 	7,9626E-3	W
17/09/2026 15:36:20,813 	7,9833E-3	W
17/09/2026 15:36:20,827 	7,9891E-3	W
17/09/2026 15:36:20,905 	8,0048E-3	W
17/09/2026 15:36:20,918 	8,0048E-3	W
17/09/2026 15:36:20,999 	8,0206E-3	W
17/09/2026 15:36:21,022 	8,0206E-3	W
17/09/2026 15:36:21,103 	8,0413E-3	W
17/09/2026 15:36:21,117 	8,0355E-3	W
17/09/2026 15:36:21,200 	8,0546E-3	W
17/09/2026 15:36:21,215 	8,0604E-3	W
17/09/2026 15:36:21,299 	8,0678E-3	W
17/09/2026 15:36:21,322 	8,0802E-3	W
17/09/2026 15:36:21,406 	8,0894E-3	W
17/09/2026 15:36:21,421 	8,0918E-3	W
17/09/2026 15:36:21,508 	8,1067E-3	W
17/09/2026 15:36:21,523 	8,1109E-3	W
17/09/2026 15:36:21,615 	8,1250E-3	W
17/09/2026 15:36:21,629 	8,1275E-3	W
17/09/2026 15:36:21,717 	8,1316E-3	W
17/09/2026 15:36:21,730 	8,1366E-3	W
17/09/2026 15:36:21,816 	8,1507E-3	W
17/09/2026 15:36:21,832 	8,1507E-3	W
17/09/2026 15:36:21,915 	8,1681E-3	W
17/09/2026 15:36:21,929 	8,1606E-3	W
17/09/2026 15:36:22,022 	8,1780E-3	W
17/09/2026 15:36:22,038 	8,1846E-3	W
17/09/2026 15:36:22,124 	8,1921E-3	W
17/09/2026 15:36:22,136 	8,1946E-3	W
17/09/2026 15:36:22,226 	8,2045E-3	W
17/09/2026 15:36:22,241 	8,2236E-3	W
17/09/2026 15:36:22,318 	8,2128E-3	W
17/09/2026 15:36:22,333 	8,2203E-3	W
17/09/2026 15:36:22,408 	8,2377E-3	W
17/09/2026 15:36:22,423 	8,2368E-3	W
17/09/2026 15:36:22,498 	8,2451E-3	W
17/09/2026 15:36:22,523 	8,2435E-3	W
17/09/2026 15:36:22,599 	8,2625E-3	W
17/09/2026 15:36:22,612 	8,2609E-3	W
17/09/2026 15:36:22,694 	8,2708E-3	W
17/09/2026 15:36:22,709 	8,2683E-3	W
17/09/2026 15:36:22,783 	8,2816E-3	W
17/09/2026 15:36:22,799 	8,2824E-3	W
17/09/2026 15:36:22,871 	8,2799E-3	W
17/09/2026 15:36:22,885 	8,2865E-3	W
17/09/2026 15:36:22,965 	8,2890E-3	W
17/09/2026 15:36:22,978 	8,2882E-3	W
17/09/2026 15:36:23,056 	8,2932E-3	W
17/09/2026 15:36:23,071 	8,3048E-3	W
17/09/2026 15:36:23,153 	8,3081E-3	W
17/09/2026 15:36:23,167 	8,3081E-3	W
17/09/2026 15:36:23,242 	8,3131E-3	W
17/09/2026 15:36:23,257 	8,3180E-3	W
17/09/2026 15:36:23,339 	8,3247E-3	W
17/09/2026 15:36:23,354 	8,3338E-3	W
17/09/2026 15:36:23,440 	8,3470E-3	W
17/09/2026 15:36:23,457 	8,3429E-3	W
17/09/2026 15:36:23,540 	8,3454E-3	W
17/09/2026 15:36:23,557 	8,3495E-3	W
17/09/2026 15:36:23,638 	8,3611E-3	W
17/09/2026 15:36:23,656 	8,3586E-3	W
17/09/2026 15:36:23,731 	8,3694E-3	W
17/09/2026 15:36:23,744 	8,3735E-3	W
17/09/2026 15:36:23,801 	8,3793E-3	W
17/09/2026 15:36:23,815 	8,3835E-3	W
17/09/2026 15:36:23,897 	8,3926E-3	W
17/09/2026 15:36:23,910 	8,3967E-3	W
17/09/2026 15:36:23,986 	8,3959E-3	W
17/09/2026 15:36:24,020 	8,4034E-3	W
17/09/2026 15:36:24,091 	8,4034E-3	W
17/09/2026 15:36:24,106 	8,4075E-3	W
17/09/2026 15:36:24,175 	8,4150E-3	W
17/09/2026 15:36:24,190 	8,4108E-3	W
17/09/2026 15:36:24,263 	8,4166E-3	W
17/09/2026 15:36:24,277 	8,4125E-3	W
