PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero -319,59E-6  V
17/09/2026 15:43:04,901 	1,6208E-3	W
17/09/2026 15:43:04,954 	1,6212E-3	W
17/09/2026 15:43:04,969 	1,6215E-3	W
17/09/2026 15:43:05,027 	1,6208E-3	W
17/09/2026 15:43:05,051 	1,6203E-3	W
17/09/2026 15:43:05,102 	1,6207E-3	W
17/09/2026 15:43:05,117 	1,6214E-3	W
17/09/2026 15:43:05,170 	1,6205E-3	W
17/09/2026 15:43:05,185 	1,6207E-3	W
17/09/2026 15:43:05,229 	1,6201E-3	W
17/09/2026 15:43:05,243 	1,6193E-3	W
17/09/2026 15:43:05,312 	1,6191E-3	W
17/09/2026 15:43:05,343 	1,6187E-3	W
17/09/2026 15:43:05,410 	1,6180E-3	W
17/09/2026 15:43:05,430 	1,6177E-3	W
17/09/2026 15:43:05,493 	1,6172E-3	W
17/09/2026 15:43:05,507 	1,6165E-3	W
17/09/2026 15:43:05,583 	1,6163E-3	W
17/09/2026 15:43:05,597 	1,6153E-3	W
17/09/2026 15:43:05,667 	1,6151E-3	W
17/09/2026 15:43:05,681 	1,6146E-3	W
17/09/2026 15:43:05,728 	1,6138E-3	W
17/09/2026 15:43:05,743 	1,6135E-3	W
17/09/2026 15:43:05,820 	1,6126E-3	W
17/09/2026 15:43:05,835 	1,6126E-3	W
17/09/2026 15:43:05,886 	1,6116E-3	W
17/09/2026 15:43:05,900 	1,6119E-3	W
17/09/2026 15:43:05,974 	1,6108E-3	W
17/09/2026 15:43:05,989 	1,6107E-3	W
17/09/2026 15:43:06,066 	1,6092E-3	W
17/09/2026 15:43:06,081 	1,6088E-3	W
17/09/2026 15:43:06,160 	1,6066E-3	W
17/09/2026 15:43:06,174 	1,6059E-3	W
17/09/2026 15:43:06,255 	1,6050E-3	W
17/09/2026 15:43:06,269 	1,6047E-3	W
17/09/2026 15:43:06,347 	1,6023E-3	W
17/09/2026 15:43:06,362 	1,6022E-3	W
17/09/2026 15:43:06,438 	1,6000E-3	W
17/09/2026 15:43:06,452 	1,5998E-3	W
17/09/2026 15:43:06,532 	1,5982E-3	W
17/09/2026 15:43:06,548 	1,5981E-3	W
17/09/2026 15:43:06,627 	1,5959E-3	W
17/09/2026 15:43:06,642 	1,5962E-3	W
17/09/2026 15:43:06,719 	1,5942E-3	W
17/09/2026 15:43:06,733 	1,5941E-3	W
17/09/2026 15:43:06,785 	1,5928E-3	W
17/09/2026 15:43:06,799 	1,5931E-3	W
17/09/2026 15:43:06,883 	1,5908E-3	W
17/09/2026 15:43:06,897 	1,5914E-3	W
17/09/2026 15:43:06,978 	1,5897E-3	W
17/09/2026 15:43:06,992 	1,5893E-3	W
17/09/2026 15:43:07,072 	1,5884E-3	W
17/09/2026 15:43:07,085 	1,5881E-3	W
17/09/2026 15:43:07,140 	1,5872E-3	W
17/09/2026 15:43:07,154 	1,5874E-3	W
17/09/2026 15:43:07,236 	1,5871E-3	W
17/09/2026 15:43:07,250 	1,5879E-3	W
17/09/2026 15:43:07,330 	1,5866E-3	W
17/09/2026 15:43:07,344 	1,5870E-3	W
17/09/2026 15:43:07,424 	1,5862E-3	W
17/09/2026 15:43:07,450 	1,5859E-3	W
17/09/2026 15:43:07,536 	1,5836E-3	W
17/09/2026 15:43:07,551 	1,5827E-3	W
17/09/2026 15:43:07,637 	1,5802E-3	W
17/09/2026 15:43:07,651 	1,5810E-3	W
17/09/2026 15:43:07,742 	1,5775E-3	W
17/09/2026 15:43:07,756 	1,5772E-3	W
17/09/2026 15:43:07,829 	1,5751E-3	W
17/09/2026 15:43:07,844 	1,5758E-3	W
17/09/2026 15:43:07,918 	1,5747E-3	W
17/09/2026 15:43:07,932 	1,5730E-3	W
17/09/2026 15:43:08,013 	1,5721E-3	W
17/09/2026 15:43:08,046 	1,5718E-3	W
17/09/2026 15:43:08,129 	1,5705E-3	W
17/09/2026 15:43:08,143 	1,5697E-3	W
17/09/2026 15:43:08,227 	1,5696E-3	W
17/09/2026 15:43:08,242 	1,5693E-3	W
17/09/2026 15:43:08,310 	1,5687E-3	W
17/09/2026 15:43:08,343 	1,5686E-3	W
17/09/2026 15:43:08,416 	1,5683E-3	W
17/09/2026 15:43:08,432 	1,5680E-3	W
17/09/2026 15:43:08,504 	1,5683E-3	W
17/09/2026 15:43:08,519 	1,5690E-3	W
17/09/2026 15:43:08,596 	1,5689E-3	W
17/09/2026 15:43:08,610 	1,5684E-3	W
17/09/2026 15:43:08,684 	1,5681E-3	W
17/09/2026 15:43:08,699 	1,5677E-3	W
17/09/2026 15:43:08,772 	1,5681E-3	W
17/09/2026 15:43:08,785 	1,5675E-3	W
17/09/2026 15:43:08,862 	1,5673E-3	W
17/09/2026 15:43:08,880 	1,5672E-3	W
17/09/2026 15:43:08,958 	1,5668E-3	W
17/09/2026 15:43:08,971 	1,5663E-3	W
17/09/2026 15:43:09,050 	1,5659E-3	W
17/09/2026 15:43:09,065 	1,5654E-3	W
17/09/2026 15:43:09,141 	1,5653E-3	W
17/09/2026 15:43:09,155 	1,5653E-3	W
17/09/2026 15:43:09,229 	1,5660E-3	W
17/09/2026 15:43:09,249 	1,5660E-3	W
17/09/2026 15:43:09,329 	1,5669E-3	W
17/09/2026 15:43:09,343 	1,5668E-3	W
17/09/2026 15:43:09,407 	1,5679E-3	W
17/09/2026 15:43:09,423 	1,5676E-3	W
17/09/2026 15:43:09,494 	1,5694E-3	W
17/09/2026 15:43:09,509 	1,5684E-3	W
17/09/2026 15:43:09,581 	1,5684E-3	W
17/09/2026 15:43:09,595 	1,5688E-3	W
17/09/2026 15:43:09,663 	1,5698E-3	W
17/09/2026 15:43:09,680 	1,5698E-3	W
17/09/2026 15:43:09,749 	1,5688E-3	W
17/09/2026 15:43:09,763 	1,5692E-3	W
17/09/2026 15:43:09,832 	1,5695E-3	W
17/09/2026 15:43:09,849 	1,5688E-3	W
17/09/2026 15:43:09,912 	1,5690E-3	W
17/09/2026 15:43:09,928 	1,5691E-3	W
17/09/2026 15:43:09,996 	1,5692E-3	W
17/09/2026 15:43:10,011 	1,5678E-3	W
17/09/2026 15:43:10,083 	1,5676E-3	W
17/09/2026 15:43:10,099 	1,5668E-3	W
17/09/2026 15:43:10,167 	1,5655E-3	W
17/09/2026 15:43:10,182 	1,5653E-3	W
17/09/2026 15:43:10,246 	1,5658E-3	W
17/09/2026 15:43:10,261 	1,5651E-3	W
17/09/2026 15:43:10,333 	1,5647E-3	W
17/09/2026 15:43:10,348 	1,5650E-3	W
17/09/2026 15:43:10,417 	1,5646E-3	W
