PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero -319,59E-6  V
17/09/2026 15:39:15,280 	5,2889E-3	W
17/09/2026 15:39:15,329 	5,2938E-3	W
17/09/2026 15:39:15,345 	5,2922E-3	W
17/09/2026 15:39:15,401 	5,2938E-3	W
17/09/2026 15:39:15,414 	5,2947E-3	W
17/09/2026 15:39:15,464 	5,2955E-3	W
17/09/2026 15:39:15,479 	5,3021E-3	W
17/09/2026 15:39:15,536 	5,3021E-3	W
17/09/2026 15:39:15,550 	5,2963E-3	W
17/09/2026 15:39:15,610 	5,3071E-3	W
17/09/2026 15:39:15,627 	5,3079E-3	W
17/09/2026 15:39:15,690 	5,3112E-3	W
17/09/2026 15:39:15,751 	5,3146E-3	W
17/09/2026 15:39:15,766 	5,3154E-3	W
17/09/2026 15:39:15,832 	5,3162E-3	W
17/09/2026 15:39:15,847 	5,3137E-3	W
17/09/2026 15:39:15,918 	5,3253E-3	W
17/09/2026 15:39:15,931 	5,3245E-3	W
17/09/2026 15:39:15,999 	5,3245E-3	W
17/09/2026 15:39:16,015 	5,3262E-3	W
17/09/2026 15:39:16,084 	5,3311E-3	W
17/09/2026 15:39:16,098 	5,3303E-3	W
17/09/2026 15:39:16,170 	5,3270E-3	W
17/09/2026 15:39:16,185 	5,3303E-3	W
17/09/2026 15:39:16,256 	5,3369E-3	W
17/09/2026 15:39:16,270 	5,3427E-3	W
17/09/2026 15:39:16,322 	5,3394E-3	W
17/09/2026 15:39:16,338 	5,3378E-3	W
17/09/2026 15:39:16,411 	5,3452E-3	W
17/09/2026 15:39:16,426 	5,3485E-3	W
17/09/2026 15:39:16,501 	5,3502E-3	W
17/09/2026 15:39:16,516 	5,3452E-3	W
17/09/2026 15:39:16,591 	5,3535E-3	W
17/09/2026 15:39:16,614 	5,3469E-3	W
17/09/2026 15:39:16,682 	5,3593E-3	W
17/09/2026 15:39:16,694 	5,3535E-3	W
17/09/2026 15:39:16,749 	5,3651E-3	W
17/09/2026 15:39:16,764 	5,3643E-3	W
17/09/2026 15:39:16,843 	5,3717E-3	W
17/09/2026 15:39:16,857 	5,3651E-3	W
17/09/2026 15:39:16,939 	5,3684E-3	W
17/09/2026 15:39:16,954 	5,3717E-3	W
17/09/2026 15:39:17,034 	5,3767E-3	W
17/09/2026 15:39:17,049 	5,3701E-3	W
17/09/2026 15:39:17,134 	5,3792E-3	W
17/09/2026 15:39:17,149 	5,3775E-3	W
17/09/2026 15:39:17,232 	5,3842E-3	W
17/09/2026 15:39:17,247 	5,3784E-3	W
17/09/2026 15:39:17,331 	5,3883E-3	W
17/09/2026 15:39:17,345 	5,3916E-3	W
17/09/2026 15:39:17,434 	5,3883E-3	W
17/09/2026 15:39:17,448 	5,3883E-3	W
17/09/2026 15:39:17,535 	5,4032E-3	W
17/09/2026 15:39:17,550 	5,3941E-3	W
17/09/2026 15:39:17,636 	5,4016E-3	W
