time_s,voltage_V
-2.400000000000000061e-05,4.000000000000000083e-03
-2.360000000000000105e-05,-4.000000000000000083e-03
-2.320000000000000149e-05,4.000000000000000083e-03
-2.280000000000000193e-05,0.000000000000000000e+00
-2.240000000000000237e-05,0.000000000000000000e+00
-2.199999999999999943e-05,4.000000000000000083e-03
-2.159999999999999987e-05,-4.000000000000000083e-03
-2.120000000000000031e-05,-8.000000000000000167e-03
-2.080000000000000075e-05,0.000000000000000000e+00
-2.040000000000000119e-05,8.000000000000000167e-03
-2.000000000000000164e-05,4.000000000000000083e-03
-1.960000000000000208e-05,-4.000000000000000083e-03
-1.919999999999999913e-05,0.000000000000000000e+00
-1.880000000000000296e-05,8.000000000000000167e-03
-1.840000000000000001e-05,0.000000000000000000e+00
-1.800000000000000046e-05,0.000000000000000000e+00
-1.760000000000000090e-05,0.000000000000000000e+00
-1.720000000000000134e-05,0.000000000000000000e+00
-1.680000000000000178e-05,4.000000000000000083e-03
-1.639999999999999883e-05,4.000000000000000083e-03
-1.600000000000000266e-05,0.000000000000000000e+00
-1.559999999999999972e-05,4.000000000000000083e-03
-1.520000000000000016e-05,4.000000000000000083e-03
-1.480000000000000060e-05,0.000000000000000000e+00
-1.440000000000000104e-05,0.000000000000000000e+00
-1.400000000000000148e-05,4.000000000000000083e-03
-1.360000000000000193e-05,0.000000000000000000e+00
-1.320000000000000067e-05,4.000000000000000083e-03
-1.280000000000000111e-05,0.000000000000000000e+00
-1.240000000000000156e-05,4.000000000000000083e-03
-1.200000000000000030e-05,0.000000000000000000e+00
-1.160000000000000075e-05,0.000000000000000000e+00
-1.120000000000000119e-05,4.000000000000000083e-03
-1.080000000000000163e-05,4.000000000000000083e-03
-1.040000000000000207e-05,4.000000000000000083e-03
-1.000000000000000082e-05,0.000000000000000000e+00
-9.600000000000001260e-06,4.000000000000000083e-03
-9.200000000000001701e-06,8.000000000000000167e-03
-8.800000000000000449e-06,4.000000000000000083e-03
-8.400000000000000890e-06,4.000000000000000083e-03
-8.000000000000001332e-06,0.000000000000000000e+00
-7.600000000000001774e-06,4.000000000000000083e-03
-7.200000000000002215e-06,0.000000000000000000e+00
-6.800000000000002657e-06,0.000000000000000000e+00
-6.399999999999999710e-06,4.000000000000000083e-03
-6.000000000000000152e-06,8.000000000000000167e-03
-5.600000000000000594e-06,4.000000000000000083e-03
-5.200000000000001035e-06,4.000000000000000083e-03
-4.800000000000001477e-06,0.000000000000000000e+00
-4.400000000000001918e-06,0.000000000000000000e+00
-4.000000000000002360e-06,0.000000000000000000e+00
-3.600000000000002802e-06,8.000000000000000167e-03
-3.200000000000003243e-06,4.000000000000000083e-03
-2.800000000000000297e-06,0.000000000000000000e+00
-2.400000000000000738e-06,4.000000000000000083e-03
-2.000000000000001180e-06,4.000000000000000083e-03
-1.600000000000001622e-06,0.000000000000000000e+00
-1.200000000000002063e-06,8.000000000000000167e-03
-8.000000000000025049e-07,4.000000000000000083e-03
-4.000000000000029465e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
