time_s,voltage_V
1.000000000000000082e-05,5.040000000000000036e-01
1.004000000000000044e-05,4.959999999999999964e-01
1.008000000000000005e-05,4.959999999999999964e-01
1.012000000000000136e-05,4.959999999999999964e-01
1.016000000000000098e-05,4.799999999999999822e-01
1.020000000000000060e-05,4.720000000000000306e-01
1.024000000000000021e-05,4.720000000000000306e-01
1.028000000000000153e-05,4.720000000000000306e-01
1.032000000000000114e-05,4.720000000000000306e-01
1.036000000000000076e-05,4.560000000000000164e-01
1.040000000000000038e-05,4.640000000000000235e-01
1.044000000000000169e-05,4.480000000000000093e-01
1.048000000000000130e-05,4.560000000000000164e-01
1.052000000000000092e-05,4.480000000000000093e-01
1.056000000000000054e-05,4.400000000000000022e-01
1.060000000000000016e-05,4.400000000000000022e-01
1.064000000000000147e-05,4.400000000000000022e-01
1.068000000000000108e-05,4.400000000000000022e-01
1.072000000000000070e-05,4.480000000000000093e-01
1.076000000000000032e-05,4.560000000000000164e-01
1.080000000000000163e-05,4.799999999999999822e-01
1.084000000000000125e-05,4.959999999999999964e-01
1.088000000000000086e-05,5.440000000000000391e-01
1.092000000000000048e-05,6.239999999999999991e-01
1.096000000000000010e-05,7.199999999999999734e-01
1.100000000000000141e-05,8.559999999999999831e-01
1.104000000000000103e-05,1.000000000000000000e+00
1.108000000000000064e-05,1.120000000000000107e+00
1.112000000000000026e-05,1.183999999999999941e+00
1.116000000000000157e-05,1.167999999999999927e+00
1.120000000000000119e-05,1.128000000000000114e+00
1.124000000000000080e-05,1.040000000000000036e+00
1.128000000000000042e-05,9.520000000000000684e-01
1.132000000000000004e-05,8.719999999999999973e-01
1.136000000000000135e-05,8.000000000000000444e-01
1.140000000000000097e-05,7.600000000000000089e-01
1.144000000000000058e-05,7.199999999999999734e-01
1.148000000000000020e-05,6.800000000000000488e-01
1.152000000000000151e-05,6.560000000000000275e-01
1.156000000000000113e-05,6.320000000000000062e-01
1.160000000000000075e-05,6.079999999999999849e-01
1.164000000000000036e-05,5.919999999999999707e-01
1.167999999999999998e-05,5.839999999999999636e-01
1.172000000000000129e-05,5.680000000000000604e-01
1.176000000000000091e-05,5.600000000000000533e-01
1.180000000000000052e-05,5.440000000000000391e-01
1.184000000000000014e-05,5.440000000000000391e-01
1.188000000000000145e-05,5.360000000000000320e-01
1.192000000000000107e-05,5.200000000000000178e-01
1.196000000000000069e-05,5.280000000000000249e-01
1.200000000000000030e-05,5.120000000000000107e-01
1.203999999999999992e-05,5.120000000000000107e-01
1.208000000000000123e-05,4.959999999999999964e-01
1.212000000000000085e-05,4.959999999999999964e-01
1.216000000000000047e-05,4.879999999999999893e-01
1.220000000000000178e-05,4.879999999999999893e-01
1.224000000000000139e-05,4.720000000000000306e-01
1.228000000000000101e-05,4.640000000000000235e-01
1.232000000000000063e-05,4.720000000000000306e-01
1.236000000000000025e-05,4.720000000000000306e-01
1.239999999999999986e-05,4.560000000000000164e-01
1.244000000000000117e-05,4.640000000000000235e-01
1.248000000000000079e-05,4.560000000000000164e-01
1.252000000000000041e-05,4.560000000000000164e-01
1.256000000000000172e-05,4.480000000000000093e-01
1.260000000000000134e-05,4.480000000000000093e-01
1.264000000000000095e-05,4.480000000000000093e-01
1.268000000000000057e-05,4.480000000000000093e-01
1.272000000000000019e-05,4.640000000000000235e-01
1.276000000000000150e-05,4.720000000000000306e-01
1.280000000000000111e-05,4.799999999999999822e-01
1.284000000000000073e-05,4.959999999999999964e-01
1.288000000000000035e-05,5.360000000000000320e-01
1.292000000000000166e-05,5.919999999999999707e-01
1.296000000000000128e-05,6.720000000000000417e-01
1.300000000000000089e-05,7.680000000000000160e-01
1.304000000000000051e-05,8.639999999999999902e-01
1.308000000000000013e-05,1.000000000000000000e+00
1.312000000000000144e-05,1.088000000000000078e+00
1.316000000000000106e-05,1.136000000000000121e+00
1.320000000000000067e-05,1.144000000000000128e+00
1.324000000000000029e-05,1.096000000000000085e+00
1.328000000000000160e-05,1.040000000000000036e+00
1.332000000000000122e-05,9.599999999999999645e-01
1.336000000000000084e-05,9.040000000000000258e-01
1.340000000000000045e-05,8.479999999999999760e-01
1.344000000000000007e-05,7.920000000000000373e-01
1.348000000000000138e-05,7.439999999999999947e-01
1.352000000000000100e-05,7.119999999999999662e-01
1.356000000000000061e-05,6.960000000000000631e-01
1.360000000000000193e-05,6.640000000000000346e-01
1.364000000000000154e-05,6.320000000000000062e-01
1.368000000000000116e-05,6.320000000000000062e-01
1.372000000000000078e-05,6.159999999999999920e-01
1.376000000000000039e-05,5.919999999999999707e-01
1.380000000000000001e-05,5.839999999999999636e-01
1.384000000000000132e-05,5.760000000000000675e-01
1.388000000000000094e-05,5.680000000000000604e-01
1.392000000000000056e-05,5.600000000000000533e-01
1.396000000000000187e-05,5.520000000000000462e-01
1.400000000000000148e-05,5.360000000000000320e-01
1.404000000000000110e-05,5.280000000000000249e-01
1.408000000000000072e-05,5.280000000000000249e-01
1.412000000000000034e-05,5.200000000000000178e-01
1.415999999999999995e-05,5.200000000000000178e-01
1.420000000000000126e-05,5.120000000000000107e-01
1.424000000000000088e-05,5.120000000000000107e-01
1.428000000000000050e-05,5.120000000000000107e-01
1.432000000000000181e-05,4.879999999999999893e-01
1.436000000000000143e-05,4.959999999999999964e-01
1.440000000000000104e-05,4.879999999999999893e-01
1.444000000000000066e-05,4.879999999999999893e-01
1.448000000000000028e-05,4.799999999999999822e-01
1.451999999999999989e-05,4.799999999999999822e-01
1.456000000000000120e-05,4.720000000000000306e-01
1.460000000000000082e-05,4.799999999999999822e-01
1.464000000000000213e-05,4.640000000000000235e-01
1.468000000000000175e-05,4.720000000000000306e-01
1.472000000000000137e-05,4.640000000000000235e-01
1.476000000000000098e-05,4.720000000000000306e-01
1.480000000000000060e-05,4.640000000000000235e-01
1.484000000000000022e-05,4.560000000000000164e-01
1.487999999999999983e-05,4.560000000000000164e-01
1.492000000000000115e-05,4.720000000000000306e-01
1.496000000000000076e-05,4.640000000000000235e-01
1.500000000000000207e-05,4.720000000000000306e-01
1.504000000000000169e-05,4.879999999999999893e-01
1.508000000000000131e-05,4.959999999999999964e-01
1.512000000000000093e-05,4.959999999999999964e-01
1.516000000000000054e-05,5.120000000000000107e-01
1.520000000000000016e-05,5.360000000000000320e-01
1.523999999999999978e-05,5.520000000000000462e-01
1.528000000000000278e-05,5.919999999999999707e-01
1.532000000000000240e-05,6.159999999999999920e-01
1.536000000000000202e-05,6.480000000000000204e-01
1.540000000000000163e-05,6.880000000000000560e-01
1.544000000000000125e-05,7.279999999999999805e-01
1.548000000000000087e-05,7.520000000000000018e-01
1.552000000000000048e-05,7.680000000000000160e-01
1.556000000000000010e-05,7.840000000000000302e-01
1.559999999999999972e-05,7.840000000000000302e-01
1.563999999999999933e-05,7.760000000000000231e-01
1.567999999999999895e-05,7.600000000000000089e-01
1.572000000000000196e-05,7.520000000000000018e-01
1.576000000000000157e-05,7.199999999999999734e-01
1.580000000000000119e-05,7.039999999999999591e-01
1.584000000000000081e-05,6.800000000000000488e-01
1.588000000000000042e-05,6.480000000000000204e-01
1.592000000000000004e-05,6.320000000000000062e-01
1.596000000000000305e-05,6.239999999999999991e-01
1.600000000000000266e-05,6.079999999999999849e-01
1.604000000000000228e-05,5.839999999999999636e-01
1.608000000000000190e-05,5.760000000000000675e-01
1.612000000000000152e-05,5.600000000000000533e-01
1.616000000000000113e-05,5.600000000000000533e-01
1.620000000000000075e-05,5.360000000000000320e-01
1.624000000000000037e-05,5.200000000000000178e-01
1.627999999999999998e-05,5.200000000000000178e-01
1.631999999999999960e-05,5.120000000000000107e-01
1.635999999999999922e-05,5.120000000000000107e-01
1.639999999999999883e-05,5.120000000000000107e-01
1.644000000000000184e-05,4.959999999999999964e-01
1.648000000000000146e-05,4.959999999999999964e-01
1.652000000000000107e-05,4.799999999999999822e-01
1.656000000000000069e-05,4.879999999999999893e-01
1.660000000000000031e-05,4.879999999999999893e-01
1.663999999999999992e-05,4.879999999999999893e-01
1.668000000000000293e-05,4.640000000000000235e-01
1.672000000000000255e-05,4.799999999999999822e-01
1.676000000000000216e-05,4.640000000000000235e-01
1.680000000000000178e-05,4.640000000000000235e-01
1.684000000000000140e-05,4.640000000000000235e-01
