time_s,voltage_V
4.800000000000000122e-05,2.000000000000000111e-01
4.840000000000000416e-05,2.200000000000000011e-01
4.880000000000000033e-05,1.799999999999999933e-01
4.920000000000000328e-05,2.000000000000000111e-01
4.959999999999999945e-05,2.200000000000000011e-01
5.000000000000000240e-05,2.200000000000000011e-01
5.039999999999999857e-05,2.200000000000000011e-01
5.080000000000000151e-05,2.600000000000000089e-01
5.119999999999999768e-05,2.800000000000000266e-01
5.160000000000000063e-05,2.399999999999999911e-01
5.200000000000000358e-05,2.200000000000000011e-01
5.239999999999999975e-05,2.000000000000000111e-01
5.280000000000000269e-05,1.799999999999999933e-01
5.319999999999999886e-05,2.000000000000000111e-01
5.360000000000000181e-05,1.799999999999999933e-01
5.399999999999999798e-05,1.799999999999999933e-01
5.440000000000000093e-05,1.799999999999999933e-01
5.480000000000000387e-05,1.600000000000000033e-01
5.520000000000000004e-05,1.600000000000000033e-01
5.560000000000000299e-05,2.200000000000000011e-01
5.599999999999999916e-05,2.600000000000000089e-01
5.640000000000000211e-05,2.399999999999999911e-01
5.679999999999999828e-05,2.200000000000000011e-01
5.720000000000000122e-05,2.399999999999999911e-01
5.760000000000000417e-05,2.399999999999999911e-01
5.800000000000000034e-05,2.200000000000000011e-01
5.839999999999999651e-05,2.000000000000000111e-01
5.879999999999999946e-05,1.799999999999999933e-01
5.920000000000000240e-05,2.000000000000000111e-01
5.959999999999999857e-05,1.600000000000000033e-01
6.000000000000000152e-05,1.600000000000000033e-01
6.040000000000000447e-05,1.799999999999999933e-01
6.080000000000000064e-05,2.000000000000000111e-01
6.119999999999999681e-05,1.799999999999999933e-01
6.160000000000000653e-05,1.600000000000000033e-01
6.200000000000000270e-05,1.799999999999999933e-01
6.239999999999999887e-05,2.000000000000000111e-01
6.279999999999999504e-05,1.799999999999999933e-01
6.320000000000000476e-05,2.000000000000000111e-01
6.360000000000000093e-05,2.200000000000000011e-01
6.399999999999999710e-05,2.000000000000000111e-01
6.439999999999999327e-05,2.200000000000000011e-01
6.480000000000000300e-05,2.200000000000000011e-01
6.519999999999999917e-05,1.799999999999999933e-01
