time_s,voltage_V
-1.600000000000000033e-07,0.000000000000000000e+00
-1.590000000000000076e-07,-4.000000000000000083e-02
-1.580000000000000119e-07,0.000000000000000000e+00
-1.569999999999999897e-07,-8.000000000000000167e-02
-1.559999999999999940e-07,-4.000000000000000083e-02
-1.549999999999999983e-07,-4.000000000000000083e-02
-1.540000000000000026e-07,-4.000000000000000083e-02
-1.530000000000000068e-07,-4.000000000000000083e-02
-1.520000000000000111e-07,0.000000000000000000e+00
-1.510000000000000154e-07,4.000000000000000083e-02
-1.499999999999999932e-07,-4.000000000000000083e-02
-1.489999999999999975e-07,-8.000000000000000167e-02
-1.480000000000000018e-07,0.000000000000000000e+00
-1.470000000000000061e-07,0.000000000000000000e+00
-1.460000000000000103e-07,-4.000000000000000083e-02
-1.449999999999999881e-07,0.000000000000000000e+00
-1.439999999999999924e-07,0.000000000000000000e+00
-1.429999999999999967e-07,0.000000000000000000e+00
-1.420000000000000010e-07,0.000000000000000000e+00
-1.410000000000000053e-07,0.000000000000000000e+00
-1.400000000000000095e-07,-8.000000000000000167e-02
-1.390000000000000138e-07,-8.000000000000000167e-02
-1.379999999999999916e-07,-4.000000000000000083e-02
-1.369999999999999959e-07,0.000000000000000000e+00
-1.360000000000000002e-07,-4.000000000000000083e-02
-1.350000000000000045e-07,0.000000000000000000e+00
-1.340000000000000088e-07,-4.000000000000000083e-02
-1.330000000000000130e-07,-4.000000000000000083e-02
-1.319999999999999909e-07,0.000000000000000000e+00
-1.309999999999999951e-07,0.000000000000000000e+00
-1.299999999999999994e-07,0.000000000000000000e+00
-1.290000000000000037e-07,0.000000000000000000e+00
-1.280000000000000080e-07,0.000000000000000000e+00
-1.270000000000000123e-07,-4.000000000000000083e-02
-1.259999999999999901e-07,4.000000000000000083e-02
-1.249999999999999943e-07,-4.000000000000000083e-02
-1.239999999999999986e-07,0.000000000000000000e+00
-1.230000000000000029e-07,-4.000000000000000083e-02
-1.220000000000000072e-07,-8.000000000000000167e-02
-1.209999999999999850e-07,-4.000000000000000083e-02
-1.200000000000000157e-07,-4.000000000000000083e-02
-1.189999999999999936e-07,0.000000000000000000e+00
-1.179999999999999978e-07,4.000000000000000083e-02
-1.170000000000000021e-07,0.000000000000000000e+00
-1.160000000000000064e-07,0.000000000000000000e+00
-1.149999999999999974e-07,-4.000000000000000083e-02
-1.140000000000000017e-07,0.000000000000000000e+00
-1.129999999999999928e-07,4.000000000000000083e-02
-1.119999999999999970e-07,0.000000000000000000e+00
-1.110000000000000013e-07,4.000000000000000083e-02
-1.100000000000000056e-07,0.000000000000000000e+00
-1.090000000000000099e-07,-4.000000000000000083e-02
-1.080000000000000009e-07,-4.000000000000000083e-02
-1.069999999999999920e-07,-4.000000000000000083e-02
-1.059999999999999963e-07,0.000000000000000000e+00
-1.050000000000000005e-07,-4.000000000000000083e-02
-1.040000000000000048e-07,0.000000000000000000e+00
-1.030000000000000091e-07,4.000000000000000083e-02
-1.020000000000000001e-07,4.000000000000000083e-02
-1.009999999999999912e-07,-4.000000000000000083e-02
-9.999999999999999547e-08,4.000000000000000083e-02
-9.899999999999999976e-08,-4.000000000000000083e-02
-9.800000000000000404e-08,0.000000000000000000e+00
-9.699999999999999508e-08,0.000000000000000000e+00
-9.599999999999999936e-08,8.000000000000000167e-02
-9.500000000000000364e-08,0.000000000000000000e+00
-9.399999999999999469e-08,0.000000000000000000e+00
-9.299999999999999897e-08,4.000000000000000083e-02
-9.200000000000000325e-08,4.000000000000000083e-02
-9.099999999999999429e-08,4.000000000000000083e-02
-8.999999999999999857e-08,0.000000000000000000e+00
-8.900000000000000285e-08,4.000000000000000083e-02
-8.799999999999999390e-08,0.000000000000000000e+00
-8.699999999999999818e-08,-4.000000000000000083e-02
-8.600000000000000246e-08,4.000000000000000083e-02
-8.499999999999999351e-08,0.000000000000000000e+00
-8.399999999999999779e-08,4.000000000000000083e-02
-8.300000000000000207e-08,4.000000000000000083e-02
-8.199999999999999311e-08,4.000000000000000083e-02
-8.099999999999999739e-08,0.000000000000000000e+00
-8.000000000000000167e-08,0.000000000000000000e+00
-7.899999999999999272e-08,4.000000000000000083e-02
-7.799999999999999700e-08,4.000000000000000083e-02
-7.700000000000000128e-08,-4.000000000000000083e-02
-7.599999999999999233e-08,8.000000000000000167e-02
-7.499999999999999661e-08,4.000000000000000083e-02
-7.400000000000000089e-08,0.000000000000000000e+00
-7.299999999999999193e-08,4.000000000000000083e-02
-7.199999999999999621e-08,4.000000000000000083e-02
-7.100000000000000049e-08,8.000000000000000167e-02
-6.999999999999999154e-08,8.000000000000000167e-02
-6.899999999999999582e-08,8.000000000000000167e-02
-6.800000000000000010e-08,4.000000000000000083e-02
-6.699999999999999114e-08,4.000000000000000083e-02
-6.599999999999999543e-08,0.000000000000000000e+00
-6.499999999999999971e-08,4.000000000000000083e-02
-6.399999999999999075e-08,4.000000000000000083e-02
-6.299999999999999503e-08,4.000000000000000083e-02
-6.199999999999999931e-08,8.000000000000000167e-02
-6.100000000000000359e-08,8.000000000000000167e-02
-5.999999999999999464e-08,4.000000000000000083e-02
-5.899999999999999892e-08,8.000000000000000167e-02
-5.800000000000000320e-08,4.000000000000000083e-02
-5.699999999999999424e-08,0.000000000000000000e+00
-5.599999999999999852e-08,8.000000000000000167e-02
-5.500000000000000281e-08,1.199999999999999956e-01
-5.399999999999999385e-08,8.000000000000000167e-02
-5.299999999999999813e-08,8.000000000000000167e-02
-5.200000000000000241e-08,1.600000000000000033e-01
-5.099999999999999346e-08,1.199999999999999956e-01
-4.999999999999999774e-08,4.000000000000000083e-02
-4.900000000000000202e-08,1.199999999999999956e-01
-4.799999999999999306e-08,1.199999999999999956e-01
-4.699999999999999734e-08,1.199999999999999956e-01
-4.600000000000000162e-08,1.600000000000000033e-01
-4.499999999999999267e-08,1.600000000000000033e-01
-4.399999999999999695e-08,1.600000000000000033e-01
-4.300000000000000123e-08,2.000000000000000111e-01
-4.199999999999999228e-08,2.000000000000000111e-01
-4.099999999999999656e-08,1.600000000000000033e-01
-3.999999999999998760e-08,1.600000000000000033e-01
-3.899999999999999188e-08,2.000000000000000111e-01
-3.799999999999999616e-08,1.600000000000000033e-01
-3.700000000000000044e-08,1.600000000000000033e-01
-3.600000000000000472e-08,2.000000000000000111e-01
-3.499999999999998253e-08,2.399999999999999911e-01
-3.399999999999998681e-08,2.000000000000000111e-01
-3.299999999999999110e-08,2.000000000000000111e-01
-3.199999999999999538e-08,2.399999999999999911e-01
-3.099999999999999966e-08,2.399999999999999911e-01
-3.000000000000000394e-08,2.399999999999999911e-01
-2.900000000000000822e-08,2.399999999999999911e-01
-2.799999999999998603e-08,3.200000000000000067e-01
-2.699999999999999031e-08,2.800000000000000266e-01
-2.599999999999999459e-08,2.800000000000000266e-01
-2.499999999999999887e-08,2.800000000000000266e-01
-2.400000000000000315e-08,3.200000000000000067e-01
-2.300000000000000743e-08,2.800000000000000266e-01
-2.199999999999998524e-08,3.599999999999999867e-01
-2.099999999999998952e-08,3.200000000000000067e-01
-1.999999999999999380e-08,4.000000000000000222e-01
-1.899999999999999808e-08,4.000000000000000222e-01
-1.800000000000000236e-08,4.000000000000000222e-01
-1.700000000000000664e-08,4.000000000000000222e-01
-1.599999999999998445e-08,4.400000000000000022e-01
-1.499999999999998873e-08,4.400000000000000022e-01
-1.399999999999999301e-08,4.400000000000000022e-01
-1.299999999999999729e-08,4.799999999999999822e-01
-1.200000000000000157e-08,5.200000000000000178e-01
-1.100000000000000585e-08,5.200000000000000178e-01
-9.999999999999983666e-09,5.600000000000000533e-01
-8.999999999999987946e-09,4.799999999999999822e-01
-7.999999999999992226e-09,5.600000000000000533e-01
-6.999999999999996507e-09,5.200000000000000178e-01
-6.000000000000000787e-09,5.999999999999999778e-01
-5.000000000000005068e-09,6.400000000000000133e-01
-3.999999999999982878e-09,6.800000000000000488e-01
-2.999999999999987159e-09,7.199999999999999734e-01
-1.999999999999991439e-09,7.199999999999999734e-01
-9.999999999999957196e-10,7.199999999999999734e-01
0.000000000000000000e+00,7.199999999999999734e-01
9.999999999999957196e-10,7.199999999999999734e-01
2.000000000000017909e-09,8.000000000000000444e-01
3.000000000000013629e-09,8.000000000000000444e-01
4.000000000000009348e-09,8.399999999999999689e-01
5.000000000000005068e-09,8.399999999999999689e-01
6.000000000000000787e-09,9.200000000000000400e-01
6.999999999999996507e-09,9.599999999999999645e-01
8.000000000000018696e-09,9.599999999999999645e-01
9.000000000000014416e-09,9.599999999999999645e-01
1.000000000000001014e-08,1.000000000000000000e+00
1.100000000000000585e-08,1.040000000000000036e+00
1.200000000000000157e-08,1.040000000000000036e+00
1.299999999999999729e-08,1.120000000000000107e+00
1.400000000000001948e-08,1.159999999999999920e+00
