time_s,voltage_V
-1.799999999999999919e-06,-8.000000000000000167e-02
-1.795999999999999830e-06,-8.000000000000000167e-02
-1.791999999999999953e-06,-1.199999999999999956e-01
-1.787999999999999864e-06,-8.000000000000000167e-02
-1.783999999999999987e-06,0.000000000000000000e+00
-1.779999999999999898e-06,-4.000000000000000083e-02
-1.776000000000000021e-06,-4.000000000000000083e-02
-1.771999999999999933e-06,-4.000000000000000083e-02
-1.767999999999999844e-06,0.000000000000000000e+00
-1.763999999999999967e-06,-4.000000000000000083e-02
-1.759999999999999878e-06,-4.000000000000000083e-02
-1.756000000000000001e-06,-4.000000000000000083e-02
-1.751999999999999912e-06,-4.000000000000000083e-02
-1.747999999999999823e-06,-8.000000000000000167e-02
-1.743999999999999946e-06,-4.000000000000000083e-02
-1.739999999999999858e-06,-8.000000000000000167e-02
-1.735999999999999981e-06,-4.000000000000000083e-02
-1.731999999999999892e-06,-8.000000000000000167e-02
-1.727999999999999803e-06,-4.000000000000000083e-02
-1.723999999999999926e-06,-4.000000000000000083e-02
-1.719999999999999837e-06,0.000000000000000000e+00
-1.715999999999999960e-06,-1.199999999999999956e-01
-1.711999999999999872e-06,-8.000000000000000167e-02
-1.707999999999999995e-06,-4.000000000000000083e-02
-1.703999999999999906e-06,-1.199999999999999956e-01
-1.699999999999999817e-06,0.000000000000000000e+00
-1.695999999999999940e-06,-4.000000000000000083e-02
-1.691999999999999851e-06,-4.000000000000000083e-02
-1.687999999999999974e-06,-8.000000000000000167e-02
-1.683999999999999886e-06,-4.000000000000000083e-02
-1.680000000000000009e-06,-8.000000000000000167e-02
-1.675999999999999920e-06,-4.000000000000000083e-02
-1.671999999999999831e-06,-4.000000000000000083e-02
-1.667999999999999954e-06,0.000000000000000000e+00
-1.663999999999999865e-06,-4.000000000000000083e-02
-1.659999999999999988e-06,-4.000000000000000083e-02
-1.655999999999999900e-06,-8.000000000000000167e-02
-1.652000000000000023e-06,-8.000000000000000167e-02
-1.647999999999999934e-06,-8.000000000000000167e-02
-1.643999999999999845e-06,-4.000000000000000083e-02
-1.639999999999999968e-06,-8.000000000000000167e-02
-1.635999999999999879e-06,-4.000000000000000083e-02
-1.631999999999999791e-06,-4.000000000000000083e-02
-1.627999999999999914e-06,-4.000000000000000083e-02
-1.623999999999999825e-06,-8.000000000000000167e-02
-1.619999999999999948e-06,0.000000000000000000e+00
-1.615999999999999859e-06,-1.199999999999999956e-01
-1.611999999999999982e-06,-8.000000000000000167e-02
-1.607999999999999893e-06,-8.000000000000000167e-02
