time_s,voltage_V
-2.739999999999999923e-04,0.000000000000000000e+00
-2.737999999999999874e-04,-8.000000000000000167e-03
-2.735999999999999825e-04,-8.000000000000000167e-03
-2.733999999999999777e-04,-8.000000000000000167e-03
-2.731999999999999728e-04,-8.000000000000000167e-03
-2.729999999999999680e-04,0.000000000000000000e+00
-2.728000000000000173e-04,0.000000000000000000e+00
-2.726000000000000124e-04,-8.000000000000000167e-03
-2.724000000000000076e-04,-8.000000000000000167e-03
-2.722000000000000027e-04,-8.000000000000000167e-03
-2.719999999999999979e-04,0.000000000000000000e+00
-2.717999999999999930e-04,0.000000000000000000e+00
-2.715999999999999881e-04,0.000000000000000000e+00
-2.713999999999999833e-04,0.000000000000000000e+00
-2.711999999999999784e-04,0.000000000000000000e+00
-2.709999999999999735e-04,0.000000000000000000e+00
-2.707999999999999687e-04,0.000000000000000000e+00
-2.706000000000000180e-04,-8.000000000000000167e-03
-2.704000000000000132e-04,0.000000000000000000e+00
-2.702000000000000083e-04,0.000000000000000000e+00
-2.700000000000000035e-04,0.000000000000000000e+00
-2.697999999999999986e-04,-1.600000000000000033e-02
-2.695999999999999937e-04,0.000000000000000000e+00
-2.693999999999999889e-04,0.000000000000000000e+00
-2.691999999999999840e-04,-8.000000000000000167e-03
-2.689999999999999791e-04,0.000000000000000000e+00
-2.687999999999999743e-04,0.000000000000000000e+00
-2.685999999999999694e-04,-8.000000000000000167e-03
-2.684000000000000188e-04,0.000000000000000000e+00
-2.682000000000000139e-04,8.000000000000000167e-03
-2.680000000000000090e-04,-8.000000000000000167e-03
-2.678000000000000042e-04,-8.000000000000000167e-03
-2.675999999999999993e-04,-8.000000000000000167e-03
-2.673999999999999945e-04,0.000000000000000000e+00
-2.671999999999999896e-04,-8.000000000000000167e-03
-2.669999999999999847e-04,-1.600000000000000033e-02
-2.667999999999999799e-04,-8.000000000000000167e-03
-2.665999999999999750e-04,0.000000000000000000e+00
-2.663999999999999702e-04,-8.000000000000000167e-03
-2.661999999999999653e-04,0.000000000000000000e+00
-2.660000000000000146e-04,0.000000000000000000e+00
-2.658000000000000098e-04,-8.000000000000000167e-03
-2.656000000000000049e-04,-1.600000000000000033e-02
-2.654000000000000001e-04,-1.600000000000000033e-02
-2.651999999999999952e-04,8.000000000000000167e-03
-2.649999999999999903e-04,0.000000000000000000e+00
-2.647999999999999855e-04,0.000000000000000000e+00
-2.645999999999999806e-04,0.000000000000000000e+00
-2.643999999999999758e-04,8.000000000000000167e-03
-2.641999999999999709e-04,0.000000000000000000e+00
-2.640000000000000202e-04,-8.000000000000000167e-03
-2.638000000000000154e-04,-8.000000000000000167e-03
-2.636000000000000105e-04,0.000000000000000000e+00
-2.634000000000000057e-04,-8.000000000000000167e-03
-2.632000000000000008e-04,0.000000000000000000e+00
-2.629999999999999959e-04,-8.000000000000000167e-03
