time_s,voltage_V
-4.568000000000000141e-06,-2.016000000000000014e+01
-4.563999999999999840e-06,-2.016000000000000014e+01
-4.560000000000000387e-06,-2.032000000000000028e+01
-4.556000000000000086e-06,-2.016000000000000014e+01
-4.551999999999999786e-06,-2.024000000000000199e+01
-4.548000000000000332e-06,-2.024000000000000199e+01
-4.544000000000000032e-06,-2.024000000000000199e+01
-4.539999999999999731e-06,-2.016000000000000014e+01
-4.536000000000000278e-06,-2.032000000000000028e+01
-4.531999999999999977e-06,-2.016000000000000014e+01
-4.528000000000000524e-06,-2.016000000000000014e+01
-4.524000000000000223e-06,-2.016000000000000014e+01
-4.519999999999999923e-06,-2.032000000000000028e+01
-4.516000000000000469e-06,-2.024000000000000199e+01
-4.512000000000000169e-06,-2.032000000000000028e+01
-4.507999999999999868e-06,-2.032000000000000028e+01
-4.504000000000000415e-06,-2.024000000000000199e+01
-4.500000000000000114e-06,-2.032000000000000028e+01
-4.495999999999999813e-06,-2.024000000000000199e+01
-4.492000000000000360e-06,-2.032000000000000028e+01
-4.488000000000000059e-06,-2.016000000000000014e+01
-4.483999999999999759e-06,-2.024000000000000199e+01
-4.480000000000000305e-06,-2.032000000000000028e+01
-4.476000000000000005e-06,-2.032000000000000028e+01
-4.472000000000000551e-06,-2.016000000000000014e+01
-4.468000000000000251e-06,-2.016000000000000014e+01
-4.463999999999999950e-06,-2.032000000000000028e+01
-4.460000000000000497e-06,-2.024000000000000199e+01
-4.456000000000000196e-06,-2.024000000000000199e+01
-4.451999999999999896e-06,-2.032000000000000028e+01
-4.448000000000000442e-06,-2.032000000000000028e+01
-4.444000000000000142e-06,-2.024000000000000199e+01
-4.439999999999999841e-06,-2.032000000000000028e+01
-4.436000000000000388e-06,-2.024000000000000199e+01
-4.432000000000000087e-06,-2.032000000000000028e+01
-4.427999999999999787e-06,-2.032000000000000028e+01
-4.424000000000000333e-06,-2.032000000000000028e+01
-4.420000000000000033e-06,-2.032000000000000028e+01
-4.415999999999999732e-06,-2.032000000000000028e+01
-4.412000000000000279e-06,-2.024000000000000199e+01
-4.407999999999999978e-06,-2.032000000000000028e+01
-4.404000000000000525e-06,-2.032000000000000028e+01
-4.400000000000000224e-06,-2.032000000000000028e+01
-4.395999999999999924e-06,-2.032000000000000028e+01
-4.392000000000000470e-06,-2.040000000000000213e+01
-4.388000000000000170e-06,-2.032000000000000028e+01
-4.383999999999999869e-06,-2.024000000000000199e+01
-4.380000000000000416e-06,-2.032000000000000028e+01
-4.376000000000000115e-06,-2.032000000000000028e+01
-4.371999999999999815e-06,-2.024000000000000199e+01
-4.368000000000000361e-06,-2.024000000000000199e+01
-4.364000000000000061e-06,-2.040000000000000213e+01
-4.359999999999999760e-06,-2.024000000000000199e+01
-4.356000000000000307e-06,-2.032000000000000028e+01
-4.352000000000000006e-06,-2.024000000000000199e+01
-4.347999999999999706e-06,-2.032000000000000028e+01
