time_s,voltage_V
-1.206999999999999963e-05,-1.024000000000000021e+01
-1.205999999999999973e-05,-1.020000000000000107e+01
-1.204999999999999983e-05,-1.024000000000000021e+01
-1.203999999999999992e-05,-1.024000000000000021e+01
-1.203000000000000002e-05,-1.024000000000000021e+01
-1.202000000000000011e-05,-1.024000000000000021e+01
-1.201000000000000021e-05,-1.020000000000000107e+01
-1.200000000000000030e-05,-1.020000000000000107e+01
-1.199000000000000040e-05,-1.020000000000000107e+01
-1.197999999999999880e-05,-1.020000000000000107e+01
-1.196999999999999890e-05,-1.020000000000000107e+01
-1.195999999999999899e-05,-1.024000000000000021e+01
-1.194999999999999909e-05,-1.020000000000000107e+01
-1.193999999999999918e-05,-1.020000000000000107e+01
-1.192999999999999928e-05,-1.024000000000000021e+01
-1.191999999999999938e-05,-1.024000000000000021e+01
-1.190999999999999947e-05,-1.020000000000000107e+01
-1.189999999999999957e-05,-1.024000000000000021e+01
-1.188999999999999966e-05,-1.027999999999999936e+01
-1.187999999999999976e-05,-1.020000000000000107e+01
-1.186999999999999985e-05,-1.020000000000000107e+01
-1.185999999999999995e-05,-1.020000000000000107e+01
-1.185000000000000005e-05,-1.020000000000000107e+01
-1.184000000000000014e-05,-1.024000000000000021e+01
-1.183000000000000024e-05,-1.024000000000000021e+01
-1.182000000000000033e-05,-1.024000000000000021e+01
-1.181000000000000043e-05,-1.024000000000000021e+01
-1.179999999999999883e-05,-1.024000000000000021e+01
-1.178999999999999893e-05,-1.024000000000000021e+01
-1.177999999999999902e-05,-1.027999999999999936e+01
-1.176999999999999912e-05,-1.020000000000000107e+01
-1.175999999999999921e-05,-1.024000000000000021e+01
-1.174999999999999931e-05,-1.024000000000000021e+01
-1.173999999999999941e-05,-1.024000000000000021e+01
-1.172999999999999950e-05,-1.020000000000000107e+01
-1.171999999999999960e-05,-1.020000000000000107e+01
-1.170999999999999969e-05,-1.024000000000000021e+01
-1.169999999999999979e-05,-1.027999999999999936e+01
-1.168999999999999988e-05,-1.024000000000000021e+01
-1.167999999999999998e-05,-1.020000000000000107e+01
-1.167000000000000008e-05,-1.020000000000000107e+01
-1.166000000000000017e-05,-1.020000000000000107e+01
-1.165000000000000027e-05,-1.027999999999999936e+01
-1.164000000000000036e-05,-1.024000000000000021e+01
-1.162999999999999876e-05,-1.020000000000000107e+01
-1.161999999999999886e-05,-1.020000000000000107e+01
-1.160999999999999896e-05,-1.020000000000000107e+01
-1.159999999999999905e-05,-1.024000000000000021e+01
-1.158999999999999915e-05,-1.024000000000000021e+01
-1.157999999999999924e-05,-1.020000000000000107e+01
