PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero -319,59E-6  V
17/09/2026 16:14:33,984 	1,2812E-3	W
17/09/2026 16:14:34,031 	1,2817E-3	W
17/09/2026 16:14:34,043 	1,2814E-3	W
17/09/2026 16:14:34,100 	1,2819E-3	W
17/09/2026 16:14:34,115 	1,2811E-3	W
17/09/2026 16:14:34,170 	1,2820E-3	W
17/09/2026 16:14:34,185 	1,2821E-3	W
17/09/2026 16:14:34,243 	1,2816E-3	W
17/09/2026 16:14:34,294 	1,2815E-3	W
17/09/2026 16:14:34,359 	1,2821E-3	W
17/09/2026 16:14:34,374 	1,2816E-3	W
17/09/2026 16:14:34,438 	1,2815E-3	W
17/09/2026 16:14:34,453 	1,2812E-3	W
17/09/2026 16:14:34,517 	1,2816E-3	W
17/09/2026 16:14:34,531 	1,2811E-3	W
17/09/2026 16:14:34,596 	1,2818E-3	W
17/09/2026 16:14:34,610 	1,2821E-3	W
17/09/2026 16:14:34,671 	1,2816E-3	W
17/09/2026 16:14:34,686 	1,2814E-3	W
17/09/2026 16:14:34,758 	1,2816E-3	W
17/09/2026 16:14:34,772 	1,2812E-3	W
17/09/2026 16:14:34,842 	1,2817E-3	W
17/09/2026 16:14:34,874 	1,2810E-3	W
17/09/2026 16:14:34,944 	1,2816E-3	W
17/09/2026 16:14:34,959 	1,2814E-3	W
17/09/2026 16:14:35,031 	1,2817E-3	W
17/09/2026 16:14:35,045 	1,2818E-3	W
17/09/2026 16:14:35,117 	1,2811E-3	W
17/09/2026 16:14:35,131 	1,2811E-3	W
17/09/2026 16:14:35,204 	1,2809E-3	W
17/09/2026 16:14:35,220 	1,2802E-3	W
17/09/2026 16:14:35,302 	1,2802E-3	W
17/09/2026 16:14:35,314 	1,2805E-3	W
17/09/2026 16:14:35,390 	1,2810E-3	W
17/09/2026 16:14:35,406 	1,2810E-3	W
17/09/2026 16:14:35,476 	1,2810E-3	W
17/09/2026 16:14:35,490 	1,2808E-3	W
17/09/2026 16:14:35,563 	1,2807E-3	W
17/09/2026 16:14:35,578 	1,2807E-3	W
17/09/2026 16:14:35,653 	1,2804E-3	W
17/09/2026 16:14:35,667 	1,2812E-3	W
17/09/2026 16:14:35,743 	1,2807E-3	W
17/09/2026 16:14:35,777 	1,2801E-3	W
17/09/2026 16:14:35,859 	1,2802E-3	W
17/09/2026 16:14:35,871 	1,2803E-3	W
17/09/2026 16:14:35,949 	1,2796E-3	W
17/09/2026 16:14:35,964 	1,2807E-3	W
17/09/2026 16:14:36,047 	1,2803E-3	W
17/09/2026 16:14:36,077 	1,2806E-3	W
17/09/2026 16:14:36,159 	1,2807E-3	W
17/09/2026 16:14:36,175 	1,2811E-3	W
17/09/2026 16:14:36,252 	1,2808E-3	W
17/09/2026 16:14:36,266 	1,2811E-3	W
17/09/2026 16:14:36,350 	1,2812E-3	W
17/09/2026 16:14:36,378 	1,2810E-3	W
17/09/2026 16:14:36,459 	1,2806E-3	W
17/09/2026 16:14:36,472 	1,2806E-3	W
17/09/2026 16:14:36,553 	1,2806E-3	W
17/09/2026 16:14:36,567 	1,2801E-3	W
17/09/2026 16:14:36,654 	1,2816E-3	W
17/09/2026 16:14:36,677 	1,2811E-3	W
17/09/2026 16:14:36,759 	1,2811E-3	W
17/09/2026 16:14:36,773 	1,2808E-3	W
17/09/2026 16:14:36,855 	1,2819E-3	W
17/09/2026 16:14:36,869 	1,2816E-3	W
17/09/2026 16:14:36,954 	1,2804E-3	W
17/09/2026 16:14:36,979 	1,2805E-3	W
17/09/2026 16:14:37,047 	1,2808E-3	W
17/09/2026 16:14:37,061 	1,2807E-3	W
17/09/2026 16:14:37,135 	1,2809E-3	W
17/09/2026 16:14:37,148 	1,2806E-3	W
17/09/2026 16:14:37,226 	1,2807E-3	W
17/09/2026 16:14:37,239 	1,2807E-3	W
17/09/2026 16:14:37,319 	1,2804E-3	W
17/09/2026 16:14:37,334 	1,2805E-3	W
17/09/2026 16:14:37,409 	1,2812E-3	W
17/09/2026 16:14:37,423 	1,2804E-3	W
17/09/2026 16:14:37,495 	1,2803E-3	W
17/09/2026 16:14:37,510 	1,2805E-3	W
