PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero -319,59E-6  V
17/09/2026 16:33:57,880 	1,2204E-3	W
17/09/2026 16:33:57,922 	1,2193E-3	W
17/09/2026 16:33:57,935 	1,2198E-3	W
17/09/2026 16:33:57,984 	1,2193E-3	W
17/09/2026 16:33:57,999 	1,2196E-3	W
17/09/2026 16:33:58,050 	1,2190E-3	W
17/09/2026 16:33:58,065 	1,2193E-3	W
17/09/2026 16:33:58,134 	1,2190E-3	W
17/09/2026 16:33:58,157 	1,2195E-3	W
17/09/2026 16:33:58,213 	1,2180E-3	W
17/09/2026 16:33:58,227 	1,2180E-3	W
17/09/2026 16:33:58,292 	1,2179E-3	W
17/09/2026 16:33:58,307 	1,2173E-3	W
17/09/2026 16:33:58,368 	1,2178E-3	W
17/09/2026 16:33:58,384 	1,2181E-3	W
17/09/2026 16:33:58,442 	1,2179E-3	W
17/09/2026 16:33:58,458 	1,2180E-3	W
17/09/2026 16:33:58,521 	1,2173E-3	W
17/09/2026 16:33:58,536 	1,2170E-3	W
17/09/2026 16:33:58,606 	1,2163E-3	W
17/09/2026 16:33:58,619 	1,2162E-3	W
17/09/2026 16:33:58,704 	1,2162E-3	W
17/09/2026 16:33:58,718 	1,2156E-3	W
17/09/2026 16:33:58,799 	1,2159E-3	W
17/09/2026 16:33:58,814 	1,2157E-3	W
17/09/2026 16:33:58,890 	1,2160E-3	W
17/09/2026 16:33:58,905 	1,2153E-3	W
17/09/2026 16:33:58,981 	1,2154E-3	W
17/09/2026 16:33:58,995 	1,2149E-3	W
17/09/2026 16:33:59,076 	1,2143E-3	W
17/09/2026 16:33:59,090 	1,2146E-3	W
17/09/2026 16:33:59,166 	1,2153E-3	W
17/09/2026 16:33:59,180 	1,2147E-3	W
17/09/2026 16:33:59,255 	1,2145E-3	W
17/09/2026 16:33:59,269 	1,2144E-3	W
17/09/2026 16:33:59,345 	1,2143E-3	W
17/09/2026 16:33:59,359 	1,2145E-3	W
17/09/2026 16:33:59,448 	1,2140E-3	W
17/09/2026 16:33:59,462 	1,2135E-3	W
17/09/2026 16:33:59,553 	1,2135E-3	W
17/09/2026 16:33:59,566 	1,2133E-3	W
17/09/2026 16:33:59,645 	1,2130E-3	W
17/09/2026 16:33:59,664 	1,2136E-3	W
17/09/2026 16:33:59,743 	1,2124E-3	W
17/09/2026 16:33:59,763 	1,2123E-3	W
17/09/2026 16:33:59,856 	1,2125E-3	W
17/09/2026 16:33:59,873 	1,2129E-3	W
17/09/2026 16:33:59,958 	1,2119E-3	W
17/09/2026 16:33:59,972 	1,2113E-3	W
17/09/2026 16:34:00,062 	1,2118E-3	W
17/09/2026 16:34:00,081 	1,2123E-3	W
17/09/2026 16:34:00,157 	1,2121E-3	W
17/09/2026 16:34:00,167 	1,2118E-3	W
17/09/2026 16:34:00,249 	1,2106E-3	W
17/09/2026 16:34:00,259 	1,2118E-3	W
17/09/2026 16:34:00,341 	1,2110E-3	W
17/09/2026 16:34:00,356 	1,2117E-3	W
17/09/2026 16:34:00,433 	1,2107E-3	W
17/09/2026 16:34:00,443 	1,2115E-3	W
17/09/2026 16:34:00,513 	1,2113E-3	W
17/09/2026 16:34:00,534 	1,2118E-3	W
17/09/2026 16:34:00,614 	1,2113E-3	W
17/09/2026 16:34:00,624 	1,2114E-3	W
17/09/2026 16:34:00,696 	1,2105E-3	W
17/09/2026 16:34:00,716 	1,2116E-3	W
17/09/2026 16:34:00,788 	1,2114E-3	W
17/09/2026 16:34:00,807 	1,2111E-3	W
17/09/2026 16:34:00,885 	1,2108E-3	W
17/09/2026 16:34:00,903 	1,2114E-3	W
17/09/2026 16:34:00,982 	1,2109E-3	W
17/09/2026 16:34:01,004 	1,2114E-3	W
17/09/2026 16:34:01,078 	1,2116E-3	W
17/09/2026 16:34:01,097 	1,2119E-3	W
17/09/2026 16:34:01,176 	1,2111E-3	W
17/09/2026 16:34:01,188 	1,2114E-3	W
17/09/2026 16:34:01,276 	1,2109E-3	W
17/09/2026 16:34:01,291 	1,2109E-3	W
17/09/2026 16:34:01,373 	1,2107E-3	W
17/09/2026 16:34:01,394 	1,2103E-3	W
17/09/2026 16:34:01,466 	1,2099E-3	W
17/09/2026 16:34:01,476 	1,2103E-3	W
17/09/2026 16:34:01,527 	1,2100E-3	W
