PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero -319,59E-6  V
17/09/2026 16:32:26,521 	1,2380E-3	W
17/09/2026 16:32:26,561 	1,2383E-3	W
17/09/2026 16:32:26,575 	1,2385E-3	W
17/09/2026 16:32:26,631 	1,2373E-3	W
17/09/2026 16:32:26,663 	1,2375E-3	W
17/09/2026 16:32:26,711 	1,2373E-3	W
17/09/2026 16:32:26,725 	1,2379E-3	W
17/09/2026 16:32:26,777 	1,2376E-3	W
17/09/2026 16:32:26,791 	1,2374E-3	W
17/09/2026 16:32:26,849 	1,2370E-3	W
17/09/2026 16:32:26,862 	1,2370E-3	W
17/09/2026 16:32:26,921 	1,2376E-3	W
17/09/2026 16:32:26,936 	1,2372E-3	W
17/09/2026 16:32:26,994 	1,2380E-3	W
17/09/2026 16:32:27,008 	1,2375E-3	W
17/09/2026 16:32:27,079 	1,2375E-3	W
17/09/2026 16:32:27,093 	1,2380E-3	W
17/09/2026 16:32:27,154 	1,2380E-3	W
17/09/2026 16:32:27,168 	1,2379E-3	W
17/09/2026 16:32:27,233 	1,2373E-3	W
17/09/2026 16:32:27,264 	1,2374E-3	W
17/09/2026 16:32:27,331 	1,2375E-3	W
17/09/2026 16:32:27,346 	1,2380E-3	W
17/09/2026 16:32:27,410 	1,2380E-3	W
17/09/2026 16:32:27,425 	1,2381E-3	W
17/09/2026 16:32:27,491 	1,2376E-3	W
17/09/2026 16:32:27,505 	1,2381E-3	W
17/09/2026 16:32:27,581 	1,2375E-3	W
17/09/2026 16:32:27,594 	1,2372E-3	W
17/09/2026 16:32:27,665 	1,2368E-3	W
17/09/2026 16:32:27,679 	1,2370E-3	W
17/09/2026 16:32:27,755 	1,2368E-3	W
17/09/2026 16:32:27,769 	1,2370E-3	W
17/09/2026 16:32:27,842 	1,2374E-3	W
17/09/2026 16:32:27,865 	1,2371E-3	W
17/09/2026 16:32:27,938 	1,2365E-3	W
17/09/2026 16:32:27,953 	1,2374E-3	W
17/09/2026 16:32:28,031 	1,2377E-3	W
17/09/2026 16:32:28,046 	1,2377E-3	W
17/09/2026 16:32:28,119 	1,2372E-3	W
17/09/2026 16:32:28,134 	1,2378E-3	W
17/09/2026 16:32:28,209 	1,2374E-3	W
17/09/2026 16:32:28,224 	1,2378E-3	W
